Relatório de Atm Garantias;;
Data de Emissão: 21/05/2019 16:37;;
Tipo de Dívida: Interna;;
Selecionar mutuário(s) por: Não Informado;;
Credor(es): Não Informado;;
Selecionar operação de crédito por: Não Informado;;
Data de Referência: 30/04/2019;;
Base de Cálculo: Valor Desembolsado/Tranches Efetivas;;
Cenário: Não Informado;;
Tipo de Cálculo: Valor Corrente;;
Tipo Atm: Tipo de Mutuário;;
;;
Agrupador;ATM (anos);Valor Financeiro Principal (R$)
Garantia Total;7,271918176;1,14405E+11
Estados;7,792086841;92532447350
Acre;10,32839314;622778119,3
Alagoas;10,24684923;818130036,8
Amapá;7,447485587;1555636332
Amazonas;5,802488121;1623980861
Bahia;8,549049478;3800537296
Ceará;8,073335178;2922859083
Distrito Federal;6,101362199;1294348232
Espírito Santo;8,526112423;3691572998
Goiás;6,853190859;9068226599
Maranhão;7,257941335;3241744994
Mato Grosso;6,688315255;1992315663
Mato Grosso do Sul;6,886804134;759071551,2
Minas Gerais;7,647888528;9857562239
Paraná;10,18867726;941790062,3
Paraíba;9,435664057;1032518701
Pará;5,658823211;1190613098
Pernambuco;9,104946819;1662632742
Piauí;8,384521766;1639890382
Rio Grande do Norte;6,116478387;569810070,2
Rio Grande do Sul;8,240878525;1436925809
Rio de Janeiro;7,770036394;24218636307
Rondônia;6,349997668;332959752,9
Roraima;7,567680128;745591295,2
Santa Catarina;8,162507471;6785852519
Sergipe;8,104447242;683767575,9
São Paulo;8,41658068;8783502704
Tocantins;7,174873775;1259192328
Estatais Federais;4,820303392;12079585415
ELETROBRÁS;1,778134773;3772580000
ELETRONUCLEAR;11,50443694;3249092409
FINEP;2,795645578;5057913005
Bancos Federais;5,571110479;5852995710
Banco do Brasil;2,589217853;150495564,3
CAIXA;5,649806069;5702500146
Municípios;5,268052254;3805697275
Curitiba;0,584540117;24619185,78
Fortaleza;6,53644778;169772706,4
Manaus;4,125799088;100000000
Mauá;9,543148487;531680199,5
Natal;8,607732889;206278208,2
Porto Alegre;2,335909982;148018135
Ribeirão Preto;7,911016389;89970282,13
Rio Branco;4,076483992;14500000
Rio de Janeiro;4,09763499;2342705684
Sete Lagoas;9,595378808;43052874,24
São Paulo;3,896819456;130000000
Teresina;5,209741364;5100000
Entidades Estaduais Controladas;0,295164302;134312056,9
CESP-SP;0,295164302;134312056,9
